1588253401,37.187,30.0,22.437,20.375,17.5
1588254001,36.937,29.875,22.375,20.375,17.5
1588254601,36.5,29.75,22.312,20.312,17.5
1588255202,36.187,29.687,22.312,20.312,17.5
1588255801,35.875,29.562,22.312,20.25,17.5
1588256401,35.562,29.5,22.312,20.25,17.5
1588257001,35.312,29.375,22.312,20.187,17.5
1588257602,35.0,29.312,22.312,20.187,17.5
1588258201,34.812,29.187,22.312,20.187,17.5
1588258801,34.625,29.125,22.312,20.187,17.5
1588259401,35.0,30.0,23.75,25.75,45.687
1588260001,34.875,30.437,26.875,31.25,44.187
1588260602,34.812,31.875,29.312,34.625,52.312
1588261202,36.5,34.125,31.312,37.0,53.812
1588261801,39.562,36.687,33.375,39.562,57.875
1588262401,41.937,38.812,35.187,40.187,59.875
1588263001,43.375,39.687,36.375,40.062,47.687
1588263602,43.687,39.75,36.687,39.5,45.625
1588264201,44.0,39.687,36.875,39.0,44.062
1588264801,44.0,39.625,36.937,38.437,42.562
1588265401,43.937,39.437,36.875,38.0,41.125
1588266002,43.937,39.437,36.875,37.625,39.187
1588266601,43.937,39.375,36.875,37.312,36.937
1588267201,44.062,39.375,36.875,37.187,36.312
1588267801,44.625,39.312,36.875,37.0,34.125
1588268401,44.625,39.25,36.75,36.75,33.0
1588269002,44.5,39.187,36.687,36.562,32.0
1588269601,44.687,39.125,36.562,36.062,29.75
1588270201,44.187,39.0,36.437,35.687,28.062
1588270801,43.937,38.937,36.312,35.437,28.062
1588271402,44.625,38.937,36.187,34.187,26.5
1588272001,44.375,38.75,36.0,31.562,20.5
1588272601,44.312,38.562,35.687,30.125,20.437
1588273201,44.125,38.437,35.125,28.187,19.375
1588273802,43.625,38.312,34.875,27.875,19.75
1588274401,43.875,38.437,34.812,29.125,19.937
1588275001,43.687,38.312,34.75,29.062,19.875
1588275601,43.437,38.187,34.562,28.812,19.937
1588276202,43.187,38.125,34.375,28.375,20.062
1588276801,43.0,38.0,34.187,28.125,20.187
1588277401,43.562,37.875,33.25,26.812,20.187
1588278001,43.5,37.687,32.437,25.937,19.75
1588278602,43.062,37.625,32.187,25.687,19.5
1588279202,43.125,37.5,31.812,25.375,19.437
1588279801,42.812,37.375,31.625,25.25,19.437
1588280401,42.437,37.25,31.5,25.125,19.437
1588281001,42.25,37.125,31.375,25.0,19.437
1588281602,42.062,36.812,31.312,24.937,19.437
1588282201,41.875,36.562,31.062,24.812,19.5
1588282801,41.75,36.375,30.812,24.562,19.562
1588283401,41.562,36.312,30.625,24.375,19.562
1588284002,41.5,36.187,30.5,24.25,19.562
1588284601,41.375,36.062,30.375,24.125,19.625
1588285201,41.25,35.937,30.25,24.062,19.625
1588285801,41.125,35.812,30.125,24.0,19.625
1588286401,41.0,35.75,30.0,23.937,19.687
1588287002,40.937,35.625,29.937,23.937,19.687
1588287603,40.812,35.562,29.875,23.875,19.75
1588288201,40.687,35.437,29.812,23.875,19.75
1588288802,40.562,35.312,29.687,23.812,19.812
1588289401,40.5,35.25,29.625,23.75,19.812
1588290001,40.312,35.125,29.562,23.75,19.875
1588290601,40.187,35.062,29.5,23.687,19.875
1588291201,40.125,34.937,29.437,23.687,19.937
1588291802,40.062,34.875,29.375,23.625,20.0
1588292401,39.937,34.75,29.312,23.625,20.0
1588293001,39.812,34.687,29.187,23.562,20.062
1588293601,39.75,34.625,29.125,23.562,20.125
1588294202,39.562,34.5,29.062,23.562,20.125
1588294801,39.5,34.437,29.0,23.562,20.187
1588295401,39.375,34.312,28.937,23.5,20.25
1588296001,39.312,34.25,28.875,23.5,20.25
1588296601,39.25,34.187,28.812,23.5,20.312
1588297202,39.125,34.062,28.75,23.5,20.375
1588297801,39.0,34.0,28.687,23.437,20.437
1588298401,38.875,33.875,28.687,23.437,20.437
1588299001,38.812,33.812,28.625,23.437,20.5
1588299602,38.75,33.75,28.562,23.437,20.562
1588300201,38.562,33.687,28.5,23.437,20.625
1588300801,38.5,33.625,28.437,23.437,20.625
1588301402,38.437,33.5,28.375,23.375,20.687
1588302002,38.312,33.437,28.312,23.375,20.75
1588302601,38.187,33.375,28.25,23.375,20.75
1588303201,38.187,33.312,28.25,23.375,20.812
1588303801,38.125,33.187,28.187,23.375,20.812
1588304402,38.125,33.125,28.125,23.375,20.875
1588305002,37.937,33.0,28.062,23.312,20.937
1588305601,37.812,33.0,28.0,23.312,21.0
1588306201,37.937,33.687,28.812,27.75,44.312
1588306801,38.062,34.062,30.687,33.312,49.25
1588307402,38.75,35.187,32.5,35.875,53.937
1588308001,40.562,36.812,33.937,37.687,54.75
1588308601,43.187,38.312,35.312,39.437,55.5
1588309201,44.812,40.0,36.937,41.125,60.312
1588309801,45.437,40.437,37.687,41.875,44.625
1588310402,45.437,40.25,37.812,40.687,41.125
1588311001,45.312,40.062,37.75,39.687,39.812
1588311601,45.25,39.937,37.562,39.062,39.25
1588312202,45.812,39.937,37.562,38.625,38.437
1588312801,45.812,39.687,37.25,38.312,38.0
1588313401,45.25,39.812,37.062,38.75,37.812
1588314001,46.062,40.187,37.812,40.062,36.5
1588314602,46.0,39.75,37.687,35.062,36.5
